1.5319e-05,0.00092648,-0.00051894,-0.0019505,-0.00051509,0.0011642,0.0011741,-9.2354e-05,0.00073208,-7.215e-05,-0.0010586,0.00026049,-0.0018999,-0.00064065,0.0010055,-0.00072526,-0.0010279,-0.0012363,0.0014526,3.0656e-06,0.0011488,0.00089388,-0.0010414,-0.00063986,0.00020641,-0.00035646,-0.0011915,0.0018987,0.00015363,-0.0014474,0.0015542,-0.0024585,0.0029233,0.0015444,-3.3782e-05,0.00059607,0.00085953,-0.00080784,-0.0011325,-0.00029266,-0.00083382,-0.00020529,-0.00047098,0.0014261,0.0007804,0.00054393,0.0011585,-0.0010932,0.0017839,-0.0015978,0.0014501,0.0007398,-0.0016002,-0.0013686,0.0019356,-0.00058204,0.0018636,-0.00043949,0.0016374,-3.6372e-06,0.00087068,-0.00039762,-0.00020707,-0.0016416,0.0014214,-4.1419e-06,-0.0011014,-0.00070115,0.00096854,0.0011217,0.00087448,0.0013729,0.002316,0.00098322,0.00053275,-0.0019483,-0.0011436,-0.00073284,0.00018259,-0.0012753,-0.00074283,-0.0007006,-0.00041936,0.0021758,-0.002158,-0.0025375,0.00090381,-0.00033602,0.00030328,-0.00095318,-0.0011302,0.00031748,0.00040455,0.00028563,-0.00011711,-0.0016105,-0.00069617,-0.00030083,-0.00015282,-0.0014326,-0.00086992,0.00063536,-7.4934e-05,-0.00066843,-2.6473e-05,0.00040279,0.000244,0.0013002,0.0022851,-0.0004705,-0.0031779,6.3375e-06,0.00054909,-0.00013029,0.0011045,0.00085335,-0.00047411,-0.00072471,-0.00083623,0.00012354,-0.00068806,-6.4829e-08,-2.3622e-05,-0.00033788,-0.0011365,0.0013836,0.0013414,-0.00077476,-0.00027779,0.0011489,0.0014022,-0.00042892,0.00093616,0.00023535,-0.00094734,-0.0010351,0.0012048,-1.1077e-06,0.00091631,0.0007352,-0.00037532,-0.00055156,-0.00080512,-0.0003373,-0.00014427,0
9.0108e-05,0.00070987,-0.00062418,-0.0014961,-0.00059554,0.00074679,0.0015159,-0.00026802,0.0008236,0.0001539,-0.00063043,0.00050813,-0.0017436,-0.00018283,0.001119,-0.00062617,-0.0010244,-0.0005653,0.0013132,4.5483e-05,0.0010666,0.001078,-0.0010498,-0.00063844,0.00043968,-0.00016249,-0.001098,0.0016221,0.00019413,-0.0014012,0.0016628,-0.0023439,0.0027626,0.001561,-0.0001009,0.000529,0.00086682,-0.00095826,-0.0011519,-0.0002706,-0.00063313,3.1561e-06,-0.00036922,0.001384,0.00048885,0.00012371,0.00080202,-0.00098728,0.0017677,-0.0016489,0.0013773,0.00070606,-0.0017331,-0.00098455,0.0017371,-0.00016614,0.0017584,-7.3229e-06,0.0014681,4.611e-05,0.0010178,-0.00031007,-0.00011363,-0.0012405,0.0012087,-6.1353e-05,-0.0012967,-0.00058474,0.00053327,0.0012381,0.00094659,0.001073,0.0023824,0.0011061,0.00036814,-0.0020588,-0.0010652,-0.00059421,8.7403e-05,-0.0011165,-0.00069604,-0.0010376,-0.00045917,0.0019196,-0.0018589,-0.0021284,0.00066648,-0.00028557,-0.00019658,-0.0014748,-0.0013077,0.00025602,0.00034505,7.136e-05,-0.00038908,-0.0011947,-0.0011061,-1.3329e-05,-7.1253e-05,-0.0015034,-0.00073326,0.00055198,-0.00014123,-0.00082351,-0.00022754,0.00048105,0.00020462,0.0010595,0.0019785,-0.00042773,-0.002941,-5.9738e-05,0.00030717,-9.4147e-06,0.00088603,0.00098088,-0.00038884,-0.00084197,-0.00072685,8.3537e-05,-0.00058647,-0.00020073,0.0001463,-0.00020315,-0.0012008,0.001274,0.0016454,-0.00070376,-0.00065469,0.0010044,0.0013066,-0.00032603,0.0010455,0.00049145,-0.00091827,-0.0008934,0.0011768,-7.0779e-05,0.00072162,0.00062078,-0.0004369,-0.00061774,-0.00066754,-9.2053e-05,0.00014592,0
-2.436e-05,0.00075298,-0.00051469,-0.0012701,-0.00057633,0.00084367,0.0017591,-0.00014001,0.00064106,0.00027804,-0.00069479,0.00085073,-0.0015449,-3.8317e-05,0.0010155,-0.00076506,-0.00070866,-0.00038568,0.0011515,0.00023018,0.0011138,0.0010484,-0.00050853,-0.00084676,0.00037609,-0.00014168,-0.00096212,0.0014334,5.8201e-05,-0.0013309,0.0016367,-0.0022309,0.0026241,0.0016278,-0.00039097,0.00042791,0.0010051,-0.0012297,-0.0013361,-0.00036668,-0.00043998,-4.1452e-05,-0.00020325,0.0013811,0.00031417,-2.7835e-05,0.00053967,-0.00070293,0.0019463,-0.0014035,0.0014649,0.00060365,-0.0020516,-0.0010923,0.0015844,-0.00041145,0.0014364,4.8829e-05,0.0014228,6.8319e-05,0.00055764,-0.00039037,-0.00038742,-0.0014778,0.0010966,2.0718e-07,-0.0012079,-0.0002145,0.00045885,0.00071839,0.00097449,0.0010057,0.0023394,0.00053479,0.00041253,-0.001858,-0.0011253,-0.0011302,-5.7939e-05,-0.00095381,-0.00057171,-0.00069264,-0.00029939,0.0015326,-0.0018561,-0.001946,0.00080152,-0.00041588,-0.00054773,-0.0016227,-0.0015305,0.00060054,0.00066551,0.00040315,-0.00010341,-0.001066,-0.00097169,4.3495e-05,-0.00015034,-0.0012538,-0.0007609,0.00026678,-0.00011572,-0.00079365,-0.0001773,0.00061959,0.00040646,0.00080568,0.0018319,-0.00029904,-0.002777,-0.00030282,0.00010987,-0.00022595,0.00074161,0.0014785,-0.00013663,-0.00068379,-0.00047575,0.00022805,-0.00072802,-0.00025979,0.00011812,-0.00029069,-0.0014552,0.0010356,0.0017489,-0.00087425,-0.00073971,0.0012693,0.0015597,-0.00051152,0.0010937,0.00080487,-0.0010788,-0.00091992,0.0014142,-0.00012707,0.00084316,0.00063149,-8.3956e-05,-0.00028945,-0.0008833,-8.3551e-06,0.00033773,0
6.7265e-05,-0.0004345,0.00091047,0.001552,0.00075646,-0.00093428,-0.00076009,0.00016219,-0.0006762,-0.00064246,0.0010911,-0.00095211,0.0015622,8.7945e-05,-0.0014413,0.00058866,0.00015475,0.000846,-0.00068944,-0.00020678,-0.00054732,-0.00065006,0.00061497,0.00068343,-7.3495e-05,0.00022907,0.00058747,-0.0015984,-0.00071045,0.0010675,-0.0013974,0.0023052,-0.0026521,-0.0017108,0.00069587,-0.0010877,-0.00051226,0.00097599,0.0013826,0.00034689,0.0011007,0.00055327,0.00047808,-0.00107,-0.00071613,-0.00049132,-0.00077353,0.00069917,-0.0021351,0.0012768,-0.0018288,-0.00019601,0.0024047,0.00097198,-0.0016705,0.00044459,-0.00038103,0.00034229,-0.0018541,-0.00028874,-0.0008373,0.0003318,0.00033638,0.0012779,-0.00089401,-0.00055696,0.00084262,0.00052349,-0.00061222,-0.00123,-0.0010873,-0.0013513,-0.0020399,-0.00080246,-0.0010336,0.0020604,0.00092119,0.00051194,-0.00038981,0.00052045,0.00085116,0.00038281,0.00046226,-0.0019445,0.001561,0.0018991,-0.00040993,0.00060431,4.0132e-05,0.0012589,0.0016526,8.724e-05,-0.00097965,-0.00048316,0.00042729,0.0013976,0.00088612,8.5175e-05,0.00032848,0.0010475,0.00050483,-0.00058516,0.00030841,0.0007571,0.00029161,-0.0006768,-0.0011407,-0.00080115,-0.0016901,0.00049759,0.0025083,6.906e-05,-0.000294,-0.00010193,-0.00022734,-0.0016859,0.0001985,0.00079639,0.00034917,-6.1036e-05,0.00071999,0.00040771,0.00049266,0.0001567,0.001084,-0.0012357,-0.001132,0.00084447,0.00093726,-0.0010728,-0.0015772,0.0004668,-0.00097375,-0.0010078,0.00088922,0.00047154,-0.0011527,3.9674e-05,-0.00072263,-0.00078504,-0.00017688,0.00023601,0.0010999,0.00017888,0.00011278,0
0.00051892,-0.00059238,0.00056739,0.0014086,0.0008639,-0.0010352,-0.0010619,-0.00012459,-0.00042944,-0.00077884,0.0010842,-0.00067172,0.0014137,9.9881e-05,-0.0014212,0.00030362,0.00032695,0.00051415,-0.00050631,-0.00022937,-0.00049102,-0.0009107,0.00040469,0.00070362,-0.00018099,0.00027576,0.00065452,-0.0015307,-0.0003174,0.0011047,-0.001498,0.0022052,-0.0022852,-0.0016454,0.00078241,-0.00061765,-0.00054626,0.0015448,0.0012134,0.00043402,0.00060673,0.00029187,0.0003588,-0.001151,-0.000642,0.0001151,-0.00081464,0.00055495,-0.0016395,0.0012992,-0.0013871,-0.00014867,0.0024908,0.00091877,-0.0016727,0.00056279,-0.00074577,1.2171e-05,-0.0017433,-0.00058598,-0.00097445,0.00054521,0.00014636,0.0013192,-0.0011226,-0.00037783,0.0012801,5.9562e-05,-0.00071463,-0.00075047,-0.00095521,-0.0013471,-0.0022001,-0.00079408,-0.00098212,0.0023613,0.00061415,0.00090435,7.2247e-05,0.00055177,0.00089121,0.0003461,0.00060468,-0.0019146,0.0016937,0.0017776,-0.00064777,0.00053732,0.00055607,0.0012356,0.0012558,-0.00023733,-0.00073059,-0.00039184,0.00036286,0.0013157,0.0011241,0.00010054,0.0002366,0.00081451,0.00064218,-0.00064869,0.0004535,0.00073278,0.00058477,-0.00092594,-0.00067659,-0.0006867,-0.0016347,0.00064997,0.0027566,0.00023649,-9.8282e-05,-0.00025071,-0.00068271,-0.0016073,1.3148e-05,0.00086189,0.00013305,-0.00017247,0.00073636,0.00026149,0.00011099,0.00017123,0.0011675,-0.00046488,-0.0012696,0.00072022,0.00069707,-0.0011645,-0.0017783,0.00042907,-0.00088194,-0.00091781,0.00092158,0.00049523,-0.0012793,2.4383e-05,-0.00071954,-0.00078778,-2.5929e-05,0.00012737,0.0011539,-8.5697e-05,-0.00038151,0
0.00078374,0.0020527,-0.0013977,-0.00068749,-0.00032813,-0.00061994,0.0015233,-0.0022021,-5.9092e-05,0.0005473,-0.00055547,-0.00062056,-0.00248,-0.00080198,0.0003343,-0.00017267,0.0010787,-0.0022853,0.00011572,0.0016584,0.00048604,-0.00092737,0.00018073,0.00022074,0.00020895,0.0010694,-0.00097549,-0.00052518,-0.0010339,-0.0010462,-8.4611e-05,0.0011284,-0.00052911,0.0018234,-0.00032923,-0.0011714,0.00075401,0.0016108,0.00020043,-0.00037469,-0.00016999,0.0014931,-0.00038455,-0.0010145,-0.00068645,-0.0015093,-0.00014553,-0.0014595,0.0010628,-0.0011361,0.00036614,0.0019504,-0.0011134,0.00065634,-0.0013169,0.00017212,0.00030146,-0.00047773,-0.00076963,-0.00077284,0.00018372,-0.0015914,-0.0008661,0.0039956,-0.00021549,-0.0015497,-0.00026738,0.00046113,0.00084003,-0.00062321,0.00079765,-0.00063174,0.00042895,-0.00072268,-0.00069396,0.00028323,0.00047869,-0.0013564,0.0017579,0.00064149,0.0010636,-0.00037372,-9.7673e-05,0.0020542,0.00080818,-0.00066657,-0.0010808,0.0012363,0.00095577,-0.0022916,0.00096359,-0.00048921,-0.00021633,0.0012787,-0.00024345,-0.00028191,-0.00090105,-0.0007107,0.0015058,0.00040572,0.00079236,0.00052404,0.00084354,0.0013017,-0.00076076,-0.00095448,0.00027781,-0.001034,-0.00079864,0.00050251,-7.811e-05,-0.00015844,-0.00010431,0.001153,7.0412e-06,0.0015903,-0.00054613,-0.00093682,-0.00076647,0.00052096,0.00063555,-0.00037597,0.00052206,-0.0018509,-0.0016669,-0.0017248,-0.00090884,-0.001279,-0.0017201,6.7136e-05,0.00093353,-0.001889,-0.00033063,-0.0014829,-0.001276,0.0005906,0.00044343,0.00067355,-0.0010118,-0.0010665,-0.0002424,0.00069293,0.00060654,-0.0023115,0.0005256,0
0.00075056,0.0020825,-0.0012659,-0.00045589,-0.0006278,-0.00064919,0.00099256,-0.0022569,-6.8514e-05,0.00040398,-0.00033208,-0.00036595,-0.0026919,-0.00049892,-0.00039982,0.0001728,0.00072693,-0.0018237,-6.182e-05,0.0016461,0.00056842,-0.0010831,0.00039896,0.00029834,-0.00017176,0.0014969,-0.0012545,-0.00075782,-0.0010639,-0.00092543,0.00021871,0.0011558,-0.00080602,0.0015658,-0.00033688,-0.0013056,0.00098091,0.0015008,0.00018447,-0.00048218,0.00024893,0.0012181,-0.00035082,-0.00078055,-0.00090637,-0.0015456,1.2053e-05,-0.0014897,0.0008566,-0.0015342,0.00042577,0.0019554,-0.0013772,0.00070961,-0.0012769,7.5329e-05,0.00069912,-0.00072917,-3.0278e-05,-0.00048991,0.00042772,-0.00153,-0.00086929,0.0040743,0.00022426,-0.0014396,-0.00011765,0.00054376,0.00065107,-0.00067703,0.00075519,-6.8761e-05,0.00059816,-0.00049675,-0.0014781,0.00036082,0.00034974,-0.0016489,0.0020924,0.0010961,0.00070668,0.00010435,0.00015898,0.0018945,0.00066533,-0.00044274,-0.0010431,0.00047646,0.0010961,-0.0025833,0.00075532,-0.00068389,-0.00023723,0.00056132,-9.9461e-06,-0.00037035,-0.0013314,-0.00020042,0.0012109,0.00035593,0.00078285,0.00059909,0.0002358,0.0015363,-0.0012649,-0.00073539,0.00068259,-0.0011868,-0.00064172,0.00041151,-0.00029338,-0.00017229,-7.1492e-05,0.0011172,-0.00019951,0.0017724,-0.00052662,-0.00070515,-0.00019908,0.0011813,0.0010999,-0.00036043,0.00036803,-0.002157,-0.0021586,-0.0017645,-0.00075729,-0.00098925,-0.001513,3.5795e-05,0.00092858,-0.0022274,-0.00031658,-0.0014496,-0.0016143,0.00047281,0.00015876,0.00098854,-0.0010612,-0.0010459,-0.00039081,0.00070391,0.00026815,-0.0023835,0.00053743,0
0.0018226,-9.6915e-05,-0.0019462,0.00015181,-0.00053865,0.0008955,-0.00092645,0.0014607,0.0021382,0.00014475,0.00045657,-0.0011725,0.00014913,0.00041131,0.0022952,0.0012442,0.00035541,-0.00092451,-0.0005646,0.00090422,0.00066891,0.00060249,-0.00087708,0.0010414,-0.00040721,0.0017323,6.7639e-05,0.0010818,-0.00025506,0.00030813,0.0010015,0.0013514,-0.00065196,0.00034685,-0.0011837,0.00068995,-0.00087359,-0.00037608,-0.0015178,0.00067574,0.00013281,0.00037923,0.00057795,0.0021238,-0.00066854,0.00043684,-0.00065841,0.00043416,0.0020388,0.0010775,0.0016172,-2.8452e-05,0.0010621,0.002227,0.0023552,-0.0017823,-0.0005737,-4.1194e-05,-0.0005633,7.9525e-05,-0.0010721,0.00014018,0.00099964,-0.0020457,-0.00052439,-0.0023184,0.0015125,-0.00068177,-0.00053394,0.00037327,-0.00033729,0.0010782,-0.0016506,-0.00073109,0.00030663,0.0014127,0.00017262,0.00096579,-0.0028274,-0.0010503,-0.00039608,-0.0015316,-0.0014849,0.0020464,0.00035747,-0.0014505,0.0016541,0.0034544,0.00054489,5.5562e-05,0.001188,-0.0022415,0.00052814,0.00071725,0.0002872,-0.0019489,-9.6742e-05,0.00055672,-0.00051405,-0.0019077,0.00010111,0.0013185,-0.00015947,-0.0004154,0.0013479,-0.0011757,-0.00088574,0.0021391,0.00076714,-0.0017995,-0.00089419,0.00022557,-0.0028736,0.00064494,-0.0013316,0.00033899,-9.0575e-05,0.00075523,-0.0020716,-0.0021934,-0.0014338,-0.00165,0.00048229,0.00050785,0.001619,0.00047686,0.00057929,-0.00021915,0.0028787,0.0010319,0.00047049,0.0012835,-0.00040367,0.0033489,-0.00079197,-0.0012582,-0.00015049,0.00014205,-0.0004481,-0.0026732,0.0011664,-0.00038395,0.0012539,-0.00092058,0.002729,0
3.6833e-05,-0.0019103,0.00020227,0.00022347,5.7313e-05,0.00093982,-0.0011653,0.0025258,0.0010293,-0.00027296,0.0007943,-0.00047099,0.0015443,0.00027794,0.0007159,0.0007532,-0.00083677,0.00089663,-0.00012774,-0.0005633,0.00051888,0.0012315,-0.0004074,0.00056105,4.092e-05,-0.00060028,0.00069902,0.00071541,0.00055328,0.00087057,0.0004402,-0.00037821,0.00059763,-0.0011496,4.1432e-06,0.0015621,-0.00093862,-0.0014319,-0.00067189,0.00062429,5.9025e-05,-0.00061848,0.00082477,0.0012626,0.00067239,0.00097092,-0.00045149,0.0012709,0.0003909,0.0016849,0.00021473,-0.0019749,0.0019956,0.00061843,0.0025173,-0.0010613,-0.0011748,0.00080347,-0.00034685,8.624e-05,-0.0013207,0.0010068,0.00083418,-0.0046564,-0.00062238,-0.0008602,0.0008063,-0.00081838,-0.0011129,0.00090197,-0.00058014,0.00056187,-0.0010816,-2.6239e-05,0.0017386,0.00043871,3.5901e-05,0.0020019,-0.003354,-0.0013119,-0.001086,-0.00095255,-0.0014177,-0.00047817,-0.00028666,-0.00037732,0.0014381,0.0015277,-0.00048248,0.0018656,-0.00020798,-0.00050177,0.00052736,0.00019918,-0.0003018,-0.00055903,0.00069337,0.00063695,-0.0016488,-0.0011496,-0.00023788,-7.4957e-05,0.00040342,-0.0010968,0.0015785,-7.7765e-05,-0.0010401,0.0015823,0.00044903,-0.0013576,-0.00080873,0.00022068,-0.0012805,-0.00049503,-0.00056782,-0.0012942,-0.00013633,0.0010455,-0.00072203,-0.0020881,-0.0017203,-0.00016762,0.00021459,0.0016864,0.0023016,0.0012086,0.0010674,0.00032797,0.002833,0.0005363,-0.00069449,0.0022833,-0.00017886,0.0027797,0.00089092,-0.0010152,-0.00029914,-0.00068987,0.0002714,-0.00064696,0.00053265,-0.00059937,0.00010352,0.0013778,0.001238,0
0.00084483,0.0018387,-0.0014043,-0.00017715,-0.00051979,-0.0009177,0.0003148,-0.0020224,0.00012271,0.00013006,-0.00073258,-9.5737e-05,-0.0015927,-0.00043292,0.00066912,-0.000361,0.0012136,-0.0020544,-0.00042392,0.0012801,-9.6181e-06,-0.0011826,0.0001146,-0.00042351,-0.00042403,0.0015652,-0.00069524,-0.0001044,-0.00085457,-0.00085684,0.00013646,0.00095171,-0.0012643,0.0014733,-0.00024277,-0.0012568,0.00096447,0.0015186,-0.00017108,-0.00052272,3.5939e-05,0.00066995,-0.00028077,-0.00017695,-0.0011931,-0.0011475,0.00013953,-0.0011374,0.00072319,-0.0013573,0.00048186,0.0022641,-0.001884,0.001042,-0.0017787,0.0002036,0.00094596,-0.0011359,0.00011848,-9.8631e-05,0.00087104,-0.00062015,-0.00056964,0.0039569,0.00016362,-0.00060948,-2.4305e-05,0.00069546,0.0010705,-0.0010368,0.00037464,-0.00045781,0.00035957,-0.00019763,-0.0017288,0.00039451,0.00017792,-0.001685,0.0024093,0.00089072,0.0011922,0.00044962,0.00050979,0.0014399,0.00047429,-0.00042042,-0.0011795,3.4904e-05,0.00097889,-0.0023776,0.00090653,-0.00076281,-0.00015294,0.00020702,9.4267e-05,1.1735e-05,-0.00099069,-0.00050851,0.0019719,0.00051835,0.00088692,0.001085,-0.00024059,0.0013371,-0.0011971,-0.00028937,0.00058168,-0.00060848,-0.00030311,0.0008477,0.00042509,-0.00011774,-0.00011524,0.0008739,-0.00035258,0.0015659,0.00045228,-0.00098693,-0.00067496,0.0013208,0.0012557,-0.0010371,1.081e-05,-0.0014803,-0.0018422,-0.0012027,-0.00092522,-0.00061878,-0.0018246,-0.00014763,0.0010303,-0.0022637,7.8997e-05,-0.0016612,-0.0013367,0.00045123,6.4751e-05,0.0010842,-0.0002543,-0.00091745,9.9158e-05,0.00071199,0.00080505,-0.0022615,0.0001454,0
